split,sample_name,source_path,source_dataset,scenario,category,map_id,difficulty_raw,difficulty,ood_family,split_hint
calib,sample_000015.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000067.npz,csm,csm_city_street,U,packed_001,medium,medium,1,csm:train
calib,sample_000016.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000075.npz,csm,csm_city_street,U,packed_001,medium,medium,1,csm:train
calib,sample_000017.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000082.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000018.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000084.npz,csm,csm_city_street,U,packed_002,simple,easy,1,csm:train
calib,sample_000019.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000085.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:train
calib,sample_000020.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000090.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:train
calib,sample_000021.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000091.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000022.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000107.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000023.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000109.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000024.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000112.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:train
calib,sample_000025.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000112.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000026.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000114.npz,csm,csm_city_street,U,packed_002,medium,medium,1,csm:test
calib,sample_000027.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000122.npz,csm,csm_city_street,U,packed_003,hard,hard,1,csm:train
calib,sample_000028.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000125.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:test
calib,sample_000029.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000129.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000030.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000142.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000031.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000145.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000032.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000148.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000033.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000150.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000034.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000151.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000035.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000154.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:train
calib,sample_000036.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000155.npz,csm,csm_city_street,U,packed_003,medium,medium,1,csm:test
calib,sample_000037.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000165.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000038.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000167.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:test
calib,sample_000039.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000170.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000040.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000171.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:test
calib,sample_000041.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000172.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:train
calib,sample_000042.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000174.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:test
calib,sample_000043.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000178.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000044.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000179.npz,csm,csm_city_street,U,packed_004,hard,hard,1,csm:train
calib,sample_000045.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000180.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:train
calib,sample_000046.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000181.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:test
calib,sample_000047.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000183.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000048.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000187.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:train
calib,sample_000049.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000190.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000050.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000191.npz,csm,csm_city_street,U,packed_004,medium,medium,1,csm:train
calib,sample_000051.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000196.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000052.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000198.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000053.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000199.npz,csm,csm_city_street,U,packed_004,simple,easy,1,csm:test
calib,sample_000054.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000206.npz,csm,csm_city_street,U,packed_005,simple,easy,1,csm:test
calib,sample_000055.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000212.npz,csm,csm_city_street,U,packed_005,simple,easy,1,csm:train
calib,sample_000056.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000214.npz,csm,csm_city_street,U,packed_005,medium,medium,1,csm:train
calib,sample_000057.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000217.npz,csm,csm_city_street,U,packed_005,medium,medium,1,csm:train
calib,sample_000058.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000221.npz,csm,csm_city_street,U,packed_005,simple,easy,1,csm:train
calib,sample_000059.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000232.npz,csm,csm_city_street,U,packed_005,medium,medium,1,csm:train
calib,sample_000060.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000240.npz,csm,csm_city_street,U,packed_006,hard,hard,1,csm:test
calib,sample_000061.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000242.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:test
calib,sample_000062.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000251.npz,csm,csm_city_street,U,packed_006,hard,hard,1,csm:test
calib,sample_000063.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000253.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000064.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000254.npz,csm,csm_city_street,U,packed_006,hard,hard,1,csm:test
calib,sample_000065.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000257.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000066.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000260.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000067.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000261.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000068.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000264.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000069.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000265.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:test
calib,sample_000070.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000268.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:test
calib,sample_000071.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000278.npz,csm,csm_city_street,U,packed_006,medium,medium,1,csm:train
calib,sample_000072.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000282.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000073.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000282.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:test
calib,sample_000074.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000284.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:test
calib,sample_000075.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000285.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000076.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000287.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:train
calib,sample_000077.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000287.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:test
calib,sample_000078.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000288.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000079.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000290.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:test
calib,sample_000080.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000290.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000081.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000292.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000082.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000296.npz,csm,csm_city_street,U,packed_007,simple,easy,1,csm:train
calib,sample_000083.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000297.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000084.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000300.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:train
calib,sample_000085.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000302.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:train
calib,sample_000086.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000307.npz,csm,csm_city_street,U,packed_007,medium,medium,1,csm:test
calib,sample_000087.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000309.npz,csm,csm_city_street,U,packed_007,simple,easy,1,csm:train
calib,sample_000088.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000312.npz,csm,csm_city_street,U,packed_007,hard,hard,1,csm:test
calib,sample_000089.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000320.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000090.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000323.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000091.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000326.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000092.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000329.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000093.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000332.npz,csm,csm_city_street,U,packed_008,simple,easy,1,csm:test
calib,sample_000094.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000333.npz,csm,csm_city_street,U,packed_008,simple,easy,1,csm:test
calib,sample_000095.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000340.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:test
calib,sample_000096.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000347.npz,csm,csm_city_street,U,packed_008,hard,hard,1,csm:test
calib,sample_000097.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000350.npz,csm,csm_city_street,U,packed_008,hard,hard,1,csm:test
calib,sample_000098.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000354.npz,csm,csm_city_street,U,packed_008,simple,easy,1,csm:test
calib,sample_000099.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000355.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000100.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000357.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:test
calib,sample_000101.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000357.npz,csm,csm_city_street,U,packed_008,medium,medium,1,csm:train
calib,sample_000102.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000362.npz,csm,csm_city_street,U,packed_009,simple,easy,1,csm:test
calib,sample_000103.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000363.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000104.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000364.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:test
calib,sample_000105.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000372.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:test
calib,sample_000106.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000372.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000107.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000373.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000108.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000373.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:test
calib,sample_000109.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000379.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000110.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000381.npz,csm,csm_city_street,U,packed_009,simple,easy,1,csm:test
calib,sample_000111.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000388.npz,csm,csm_city_street,U,packed_009,simple,easy,1,csm:test
calib,sample_000112.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000390.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000113.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000391.npz,csm,csm_city_street,U,packed_009,simple,easy,1,csm:test
calib,sample_000114.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000392.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:test
calib,sample_000115.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000393.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:test
calib,sample_000116.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000394.npz,csm,csm_city_street,U,packed_009,medium,medium,1,csm:train
calib,sample_000117.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/test/sample_000399.npz,csm,csm_city_street,U,packed_009,simple,easy,1,csm:test
calib,sample_000118.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000403.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000119.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000416.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000120.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000429.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000121.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000436.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000122.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000437.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000123.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000438.npz,csm,csm_city_street,U,packed_010,medium,medium,1,csm:train
calib,sample_000124.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000461.npz,csm,csm_city_street,U,packed_011,medium,medium,1,csm:train
calib,sample_000125.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000466.npz,csm,csm_city_street,U,packed_011,medium,medium,1,csm:train
calib,sample_000126.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000489.npz,csm,csm_city_street,U,packed_012,simple,easy,1,csm:train
calib,sample_000127.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000494.npz,csm,csm_city_street,U,packed_012,simple,easy,1,csm:train
calib,sample_000128.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000496.npz,csm,csm_city_street,U,packed_012,simple,easy,1,csm:train
calib,sample_000129.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000497.npz,csm,csm_city_street,U,packed_012,medium,medium,1,csm:train
calib,sample_000130.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000498.npz,csm,csm_city_street,U,packed_012,medium,medium,1,csm:train
calib,sample_000131.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000499.npz,csm,csm_city_street,U,packed_012,simple,easy,1,csm:train
calib,sample_000132.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000508.npz,csm,csm_city_street,U,packed_012,medium,medium,1,csm:train
calib,sample_000133.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000512.npz,csm,csm_city_street,U,packed_012,hard,hard,1,csm:train
calib,sample_000134.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000515.npz,csm,csm_city_street,U,packed_012,simple,easy,1,csm:train
calib,sample_000135.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000524.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000136.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000526.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000137.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000529.npz,csm,csm_city_street,U,packed_013,medium,medium,1,csm:train
calib,sample_000138.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000533.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000139.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000535.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000140.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000544.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000141.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000552.npz,csm,csm_city_street,U,packed_013,simple,easy,1,csm:train
calib,sample_000142.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000560.npz,csm,csm_city_street,U,packed_014,medium,medium,1,csm:train
calib,sample_000143.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000566.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000144.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000572.npz,csm,csm_city_street,U,packed_014,medium,medium,1,csm:train
calib,sample_000145.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000576.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000146.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000578.npz,csm,csm_city_street,U,packed_014,medium,medium,1,csm:train
calib,sample_000147.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000580.npz,csm,csm_city_street,U,packed_014,medium,medium,1,csm:train
calib,sample_000148.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000584.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000149.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000594.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000150.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000596.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000151.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000597.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000152.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000598.npz,csm,csm_city_street,U,packed_014,simple,easy,1,csm:train
calib,sample_000153.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000601.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000154.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000606.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000155.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000609.npz,csm,csm_city_street,U,packed_015,simple,easy,1,csm:train
calib,sample_000156.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000610.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000157.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000614.npz,csm,csm_city_street,U,packed_015,simple,easy,1,csm:train
calib,sample_000158.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000617.npz,csm,csm_city_street,U,packed_015,simple,easy,1,csm:train
calib,sample_000159.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000624.npz,csm,csm_city_street,U,packed_015,simple,easy,1,csm:train
calib,sample_000160.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000627.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000161.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000629.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000162.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000630.npz,csm,csm_city_street,U,packed_015,simple,easy,1,csm:train
calib,sample_000163.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000631.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
calib,sample_000164.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/csm/train/sample_000633.npz,csm,csm_city_street,U,packed_015,medium,medium,1,csm:train
